node_1,node_2,node_3
404,470,22927
404,455,22927
470,823,22927
455,823,22927
455,470,22927
404,773,22929
404,10599,22929
404,8706,22945
404,22682,22959
404,8706,22682
8706,22682,22959
404,7694,22959
7694,8706,22959
404,823,22992
404,470,22992
404,455,22992
470,823,22992
455,823,22992
455,470,22992
404,8706,22997
404,5906,22997
404,823,22997
404,5906,8706
404,470,5906
404,823,5906
5906,8706,22997
470,8706,22997
823,8706,22997
470,5906,22997
823,5906,22997
470,823,22997
470,5906,8706
823,5906,8706
470,823,5906
404,9110,22997
404,730,22999
404,823,22999
730,823,22999
404,470,22999
404,22999,27977
470,22999,27977
470,823,22999
823,22999,27977
404,773,23004
404,8706,23010
404,773,23010
773,8706,23010
404,10599,23010
404,23010,27977
404,8706,10599
8706,10599,23010
8706,23010,27977
10599,23010,27977
8706,10599,27977
404,4719,23012
404,455,23012
404,455,4719
455,4719,23012
404,470,27133
404,823,27133
404,6711,27133
404,823,6711
470,823,27133
470,6711,27133
823,6711,27133
470,823,6711
404,8706,23273
404,773,23273
404,823,23273
773,8706,23273
773,823,8706
823,8706,23273
773,823,23273
404,8706,19242
404,773,19242
404,823,19242
773,8706,19242
823,8706,19242
773,823,19242
404,5550,8706
404,773,5550
404,455,5550
404,823,5550
773,5550,8706
455,5550,8706
823,5550,8706
455,773,5550
773,823,5550
455,773,823
455,823,5550
404,731,8706
404,731,773
404,731,823
404,731,1959
731,773,8706
731,823,8706
731,1959,8706
731,773,823
731,773,1959
731,823,1959
404,455,731
455,731,8706
455,731,773
455,731,823
404,8706,9193
404,773,9193
404,731,9193
773,8706,9193
731,8706,9193
455,8706,9193
731,773,9193
455,731,9193
404,8706,23056
404,5206,8706
404,3100,5206
404,5206,27977
3100,8706,27977
3100,5206,8706
5206,8706,27977
3100,5206,27977
404,1180,5206
1180,5206,8706
1180,3100,5206
404,8706,9116
404,3100,9116
3100,8706,9116
404,22682,23224
8706,22682,23224
8706,22682,27977
22682,23224,27977
404,8706,23249
404,23224,23249
8706,23224,23249
404,7694,23224
7694,8706,23224
404,22725,27977
8706,22725,27977
404,8706,23121
404,823,23249
823,8706,23249
404,8706,23236
404,470,23236
404,5768,23236
470,8706,23236
5768,8706,23236
470,5768,23236
404,8706,22105
404,470,22105
404,5768,22105
404,11287,22105
404,1959,22105
470,8706,22105
5768,8706,22105
8706,11287,22105
1959,8706,22105
470,5768,22105
470,11287,22105
470,1959,22105
5768,11287,22105
1959,5768,22105
1959,11287,22105
404,11287,23225
404,1959,23225
8706,11287,23225
1959,8706,23225
470,11287,23225
470,1959,23225
5768,11287,23225
1959,5768,23225
1959,11287,23225
404,8706,11274
404,470,11274
404,5768,11274
404,11274,11287
404,11274,27977
470,8706,11274
5768,8706,11274
8706,11274,11287
8706,11274,27977
470,5768,11274
470,11274,11287
470,11274,27977
5768,11274,11287
5768,11274,27977
11274,11287,27977
404,470,19242
404,5768,19242
404,11287,19242
404,19242,27977
470,8706,19242
5768,8706,19242
8706,11287,19242
8706,19242,27977
470,5768,19242
470,11287,19242
470,19242,27977
5768,11287,19242
5768,19242,27977
11287,19242,27977
404,8706,21593
404,470,21593
404,470,22682
404,823,21593
404,21593,22682
404,21593,27977
470,8706,21593
470,8706,22682
823,8706,21593
823,8706,22682
8706,21593,22682
8706,21593,27977
470,823,21593
470,823,22682
470,21593,22682
470,21593,27977
470,22682,27977
823,21593,22682
823,21593,27977
21593,22682,27977
404,7694,21593
7694,8706,21593
470,7694,21593
823,7694,21593
404,470,23044
404,22682,23044
470,8706,23044
8706,22682,23044
470,823,23044
470,23044,27977
470,22682,23044
823,22682,23044
22682,23044,27977
404,823,11274
404,11274,23044
823,8706,11274
8706,11274,23044
470,823,11274
470,11274,23044
823,11274,23044
823,11274,27977
11274,23044,27977
404,823,23236
823,8706,23236
470,823,23236
404,823,23177
823,8706,23177
470,823,23177
823,1959,23177
823,1959,23225
404,823,22105
823,8706,22105
470,823,22105
823,1959,22105
404,470,731
470,731,8706
470,731,823
470,731,1959
404,3428,8706
404,470,3428
404,823,3428
404,455,3428
470,3428,8706
823,3428,8706
455,3428,8706
470,823,3428
455,470,3428
455,823,3428
455,823,23177
404,455,11274
455,8706,11274
455,470,11274
455,823,11274
404,470,5206
404,470,5550
404,823,5206
404,455,5206
404,5206,5550
470,5206,8706
470,5550,8706
823,5206,8706
455,5206,8706
5206,5550,8706
470,823,5206
470,823,5550
455,470,5206
455,470,5550
470,5206,5550
455,823,5206
823,5206,5550
455,5206,5550
404,823,9116
404,455,22105
404,9116,22105
470,8706,9116
823,8706,9116
455,8706,22105
455,8706,9116
8706,9116,22105
470,823,9116
455,470,22105
470,9116,22105
455,823,22105
455,823,9116
823,9116,22105
455,9116,22105
404,455,22682
455,8706,22682
455,470,22682
455,823,22682
455,470,731
470,823,19242
823,19242,27977
404,5550,27977
5550,8706,27977
470,5206,27977
470,5550,27977
823,5206,27977
823,5550,27977
5206,5550,27977
470,11287,23044
11274,11287,23044
404,1180,22105
1180,8706,22105
470,1180,22105
1180,1959,22105
404,1180,23225
1180,8706,23225
470,1180,23225
1180,1959,23225
404,455,10599
404,9193,10599
455,8706,10599
8706,9193,10599
455,9193,10599
404,5550,10599
5550,8706,10599
823,8706,10599
455,5550,10599
455,823,10599
823,5550,10599
1959,8706,10599
404,10599,19242
8706,10599,19242
10599,19242,27977
823,10599,19242
5550,10599,27977
404,773,23055
404,5768,23058
404,11287,23058
404,23058,27977
5768,11287,23058
5768,23058,27977
11287,23058,27977
404,9110,23060
404,823,23060
404,470,23060
404,455,23060
470,823,23060
455,823,23060
455,470,23060
404,773,23076
404,11287,23079
404,23085,27977
404,6711,9292
404,823,9292
823,6711,9292
470,6711,9292
470,823,9292
404,773,23100
404,890,23132
404,11287,23140
5768,11287,23140
11287,23140,23225
404,23140,23205
404,731,23142
404,823,23142
731,823,23142
404,4719,23142
404,10599,23157
404,823,23179
404,773,23179
773,823,23179
404,10599,23179
823,10599,23179
404,773,23192
404,773,23205
404,823,23205
773,823,23205
404,1183,23224
404,517,21183
517,866,21183
404,707,773
404,707,9110
404,707,3100
404,3100,9110
707,773,3100
707,3100,9110
773,3100,9110
404,517,707
404,707,16116
404,517,16116
404,707,27977
707,9110,27977
707,3100,27977
3100,9110,27977
404,707,820
404,455,820
404,707,8078
404,470,8078
470,707,8078
404,707,22105
470,707,22105
404,707,760
455,707,760
404,823,23250
404,23250,27977
404,470,23250
823,23250,27977
470,823,23250
470,23250,27977
773,823,23250
404,823,23251
404,823,19170
404,19170,27977
823,19170,27977
404,773,19170
404,455,19170
773,823,19170
455,823,19170
455,773,19170
404,9193,10985
404,1183,10985
404,730,10985
404,890,10985
404,890,1183
404,730,890
730,1183,10985
890,1183,10985
730,890,10985
730,890,1183
404,470,10985
404,470,1183
470,1183,10985
404,730,23273
730,773,23273
730,823,23273
730,773,823
404,773,23284
404,760,1183
404,455,1183
455,760,1183
404,455,23296
404,11287,23296
404,797,1970
797,1970,1999
404,517,797
404,517,1999
517,797,1999
404,811,23044
404,470,811
404,811,11274
404,811,11287
811,23044,27977
470,811,23044
811,11274,23044
811,11287,23044
470,811,27977
811,11274,27977
811,11287,27977
470,811,11274
470,811,11287
811,11274,11287
811,823,23044
470,811,823
811,823,11274
404,811,22682
811,22682,23044
811,22682,27977
470,811,22682
811,823,22682
404,811,9735
404,517,9735
404,866,9735
517,811,9735
811,866,9735
517,866,9735
404,1180,9735
811,1180,9735
517,1180,9735
404,811,1183
404,811,890
404,517,1183
404,517,890
404,1183,9735
404,890,9735
517,811,1183
517,811,890
811,1183,9735
811,890,9735
811,890,1183
517,1183,9735
517,890,9735
517,890,1183
890,1183,9735
404,811,16116
404,890,16116
811,890,16116
517,890,16116
404,455,811
404,730,811
404,811,5825
404,730,11274
404,5825,11274
730,811,11274
811,5825,11274
730,811,5825
730,5825,11274
455,811,11274
730,811,823
455,811,823
455,730,11274
730,823,11274
455,730,823
455,470,811
404,470,5825
404,5768,5825
811,5768,11274
470,811,5768
470,811,5825
811,5768,5825
470,5825,11274
5768,5825,11274
470,5768,5825
811,5768,11287
811,5768,27977
404,811,22818
404,11287,22818
404,5768,22818
404,470,22818
811,11287,22818
811,5768,22818
470,811,22818
5768,11287,22818
470,11287,22818
470,5768,22818
404,811,23225
404,1183,11287
404,1183,5768
404,1183,1959
404,1183,23225
811,1959,11287
811,11287,23225
811,1183,11287
811,1959,5768
811,5768,23225
811,1183,5768
470,811,1959
470,811,23225
470,811,1183
811,1959,23225
811,1183,1959
811,1183,23225
1183,5768,11287
470,1183,11287
1183,1959,11287
1183,11287,23225
470,1183,5768
1183,1959,5768
1183,5768,23225
470,1183,1959
470,1183,23225
1183,1959,23225
404,811,19242
811,11287,19242
811,5768,19242
470,811,19242
811,19242,27977
404,811,89112
404,730,89112
730,811,89112
404,866,89112
811,866,89112
404,811,8811
404,823,8811
404,470,8811
811,823,8811
470,811,8811
470,823,8811
404,5768,9110
811,5768,9110
811,1183,9110
1959,5768,9110
1183,5768,9110
1183,1959,9110
811,9110,22682
811,9110,27977
404,730,22682
404,730,9110
730,811,22682
730,9110,22682
455,811,22682
730,823,22682
455,730,22682
404,811,5065
404,5065,22682
404,823,5065
404,470,5065
404,5065,27977
811,5065,22682
811,823,5065
470,811,5065
811,5065,27977
823,5065,22682
470,5065,22682
5065,22682,27977
470,823,5065
823,5065,27977
470,5065,27977
404,811,11949
404,773,11949
404,1180,11949
811,1180,23225
470,811,1180
811,823,23225
811,823,1183
823,1183,23225
823,1183,1959
470,823,1183
404,811,22725
811,22725,27977
404,890,22725
404,16116,22725
811,890,22725
811,16116,22725
890,16116,22725
404,811,3100
404,811,5206
404,5206,5825
730,811,3100
730,811,5206
811,3100,5825
811,3100,5206
811,5206,5825
730,3100,5206
730,5206,5825
3100,5206,5825
773,811,3100
811,1180,3100
811,3100,9110
730,3100,9110
404,5206,9110
811,5206,9110
730,5206,9110
3100,5206,9110
811,1180,5206
730,1180,5206
404,1954,16116
811,1954,16116
404,455,22818
404,823,22818
455,811,22818
811,823,22818
455,470,22818
455,823,22818
470,823,22818
811,823,19242
773,811,19242
773,811,823
404,811,10599
811,10599,19242
811,823,10599
811,10599,27977
404,811,7371
404,823,7371
404,7371,27977
811,823,7371
811,7371,27977
823,7371,27977
404,455,7371
455,811,7371
455,823,7371
404,811,9292
404,811,3504
404,823,3504
404,773,9292
404,3504,9292
811,823,9292
811,823,3504
773,811,9292
773,811,3504
811,1959,9292
811,1959,3504
811,3504,9292
773,823,9292
773,823,3504
823,1959,9292
823,1959,3504
823,3504,9292
773,1959,9292
773,3504,9292
1959,3504,9292
404,811,1934
404,773,1934
404,1934,1959
404,1934,9292
811,823,1934
773,811,1934
811,1934,1959
811,1934,9292
773,823,1934
823,1934,1959
823,1934,9292
773,1934,1959
773,1934,9292
1934,1959,9292
470,811,9292
470,811,3504
470,823,3504
470,3504,9292
470,811,1934
470,1934,1959
470,1934,9292
404,811,5906
404,1959,5906
404,1934,5906
811,823,5906
470,811,5906
811,1959,5906
811,1934,5906
823,1959,5906
823,1934,5906
470,1959,5906
470,1934,5906
1934,1959,5906
404,1934,5065
811,1934,5065
823,1934,5065
470,1934,5065
404,811,5564
404,823,5564
404,470,5564
404,3504,5564
811,823,5564
470,811,5564
811,3504,5564
470,823,5564
823,3504,5564
470,3504,5564
404,9292,10599
811,1959,10599
811,9292,10599
823,9292,10599
1959,9292,10599
455,811,10599
404,9110,10599
811,9110,10599
9110,10599,27977
1959,9110,10599
811,1959,3100
1959,3100,9110
811,3100,27977
811,5206,27977
5206,9110,27977
404,9116,11949
404,866,504784
404,890,17379
404,9193,89112
404,823,17413
730,823,17413
455,823,17413
404,773,44056
404,17737,21632
404,773,44207
404,10599,44207
404,27977,44207
10599,27977,44207
404,773,44211
404,10599,44211
404,773,15610
404,10599,15610
404,773,44355
404,730,17737
404,455,17737
455,730,17737
404,11287,17737
404,17737,27977
11287,17737,27977
404,730,3428
730,823,3428
455,730,3428
404,890,19842
404,730,19842
404,1183,19842
730,890,19842
890,1183,19842
730,1183,19842
404,517,13738
517,1999,13738
404,10599,13738
404,773,1529
404,1529,1959
404,823,1529
773,1529,1959
773,823,1529
823,1529,1959
404,470,1529
404,1529,5906
470,1529,1959
470,1529,5906
470,823,1529
1529,1959,5906
823,1529,5906
404,1529,5065
404,1180,1529
404,1180,5065
470,1529,5065
470,1180,1529
1180,1529,5065
470,1180,5065
404,773,1605
404,1605,9110
773,1605,3100
773,1605,9110
1605,3100,9110
404,1183,22105
470,1183,22105
1183,5768,22105
1183,11287,22105
1183,1959,22105
823,1183,22105
455,1183,22105
455,470,1183
455,823,1183
404,9735,11989
404,10599,18177
404,16189,22682
404,1183,1922
404,470,1922
404,1922,5768
470,1183,1922
1183,1922,5768
470,1922,5768
404,823,1922
823,1183,1922
470,823,1922
404,455,1970
404,730,1970
404,823,1970
455,730,1970
455,823,1970
730,823,1970
404,455,1999
455,1970,1999
404,1024,4066
404,4066,9110
404,1183,4066
1183,4066,9110
133149,208493,443718
452,10763,30735
453,517,27350
455,512,730
455,512,1970
512,730,1970
455,512,731
455,512,773
512,731,773
455,470,512
470,512,731
455,8706,44032
455,881,44032
455,881,8706
881,8706,44032
455,731,44032
731,8706,44032
455,27416,254466
455,773,254466
455,881,84994
455,8706,84994
881,8706,84994
455,1183,84994
455,881,1183
881,1183,84994
455,957,17436
455,17436,44522
957,17436,44522
455,823,47659
455,823,47660
455,1071,4719
455,731,1071
455,730,206904
455,823,206904
730,823,206904
455,2119,5550
455,2119,38128
455,5550,38128
2119,5550,38128
455,470,2119
455,823,2119
470,2119,5550
823,2119,5550
470,823,2119
455,1024,645203
455,773,645203
455,773,1024
773,1024,645203
455,5502,47704
455,823,47704
455,823,47706
455,21704,47716
455,794,31340
455,3220,7791
455,470,7791
455,7791,11274
455,823,7791
470,7791,11274
470,823,7791
823,7791,11274
455,470,25223
455,1024,25223
455,470,1024
470,1024,25223
455,5550,25223
455,823,25223
470,5550,25223
470,823,25223
823,5550,25223
455,794,35464
455,3220,35464
455,3406,9357
455,3220,8706
455,3220,16385
3220,8706,16385
455,3220,5550
455,5036,8706
455,5036,5550
3220,5036,8706
3220,5550,8706
3220,5036,5550
5036,5550,8706
455,3220,9193
3220,8706,9193
455,3220,61315
455,3220,22684
3220,16385,22684
455,481,3222
455,1177,3222
455,481,1177
481,1177,3222
455,3222,5094
455,481,5094
481,3222,5094
455,3222,4719
455,1177,4719
1177,3222,4719
455,470,25758
455,823,25758
470,823,25758
455,8706,22176
455,16385,22176
8706,16385,22176
455,17405,22176
455,881,22176
455,881,17405
8706,17405,22176
881,8706,22176
881,17405,22176
881,8706,17405
455,517,22176
455,517,17405
517,17405,22176
517,881,22176
517,881,17405
455,811,22176
517,811,22176
811,17405,22176
517,811,17405
455,731,25768
455,25768,47612
455,5502,169655
455,823,25796
455,17405,25796
455,470,25796
455,823,17405
455,470,17405
823,17405,25796
470,823,25796
470,17405,25796
470,823,17405
455,470,24263
455,823,24263
470,823,24263
455,823,5341
730,823,5341
455,8706,24297
455,470,24297
455,823,24297
470,8706,24297
823,8706,24297
470,823,24297
455,801,38128
455,17405,38128
455,801,17405
801,17405,38128
455,5502,22257
455,470,10002
455,823,10002
455,5550,10002
470,823,10002
470,5550,10002
823,5550,10002
455,794,22785
455,517,794
455,794,1999
455,517,1999
517,794,1999
455,794,17737
455,794,181739
455,794,22105
455,794,8706
455,470,794
794,8706,22105
470,794,22105
470,794,8706
455,6020,27423
455,18230,27423
455,760,801
455,801,38232
455,17405,38232
801,17405,38232
455,3406,651039
455,8706,27456
455,6020,27456
455,1183,27456
455,823,27461
455,707,38232
455,1180,38232
455,1180,27483
455,823,27483
455,28110,29533
455,5550,129900
455,470,26991
455,823,26991
470,823,26991
455,881,1999
455,881,11707
455,517,11707
517,881,1999
517,881,11707
881,1999,11707
517,1999,11707
455,881,25035
455,881,1024
455,1024,25035
881,1024,25035
455,881,88014
455,25035,88014
881,25035,88014
455,881,50580
455,8706,50580
881,8706,50580
455,881,47611
455,881,47612
455,1180,61315
455,8706,22434
455,823,22434
823,8706,22434
455,5502,50600
455,5502,17405
455,5502,8706
5502,17405,50600
5502,8706,50600
5502,8706,17405
455,5036,19170
455,823,5036
823,5036,19170
455,470,5036
455,1180,5036
470,1180,5036
470,5036,8706
1180,5036,8706
455,811,5036
470,811,5036
811,1180,5036
470,823,5036
470,5036,5550
823,5036,8706
823,5036,5550
455,823,47612
455,3010,4719
455,470,3010
455,470,4719
470,3010,4719
455,517,963
455,963,1180
517,963,1180
455,470,28110
455,823,28110
470,823,28110
455,4719,88014
455,8706,73721
455,823,47611
462,1244,74286
462,1244,74127
462,1244,74360
470,9074,16385
470,8706,9074
8706,9074,16385
470,4719,28170
470,11287,24256
470,11287,28001
470,9553,11287
470,8706,28001
470,9553,28001
470,27977,28001
470,8706,9553
470,9553,27977
8706,11287,28001
9553,11287,28001
11287,27977,28001
8706,9553,11287
9553,11287,27977
8706,9553,28001
8706,27977,28001
9553,27977,28001
8706,9553,27977
470,5575,11287
470,11287,25856
470,5768,25856
470,25856,27977
470,8706,25856
5768,11287,25856
11287,25856,27977
8706,11287,25856
5768,25856,27977
5768,8706,25856
8706,25856,27977
470,8782,11287
470,5768,8782
5768,8782,11287
470,11287,26001
470,5768,26001
470,26001,27977
470,8706,26001
5768,11287,26001
11287,26001,27977
8706,11287,26001
5768,26001,27977
5768,8706,26001
8706,26001,27977
470,5768,9553
5768,9553,11287
5768,8706,9553
5768,9553,27977
470,811,9553
811,9553,11287
811,5768,9553
811,9553,27977
470,794,11287
470,794,5768
794,5768,11287
794,11287,22105
794,8706,11287
794,5768,22105
794,5768,8706
470,11287,28063
470,5768,28063
5768,11287,28063
470,11287,24747
470,24747,27977
11287,24747,27977
470,1531,5768
470,1531,9553
1531,5768,9553
470,27977,28184
470,8706,28184
470,25856,28184
8706,27977,28184
25856,27977,28184
8706,25856,28184
470,22682,28184
22682,27977,28184
8706,22682,28184
470,24747,28184
24747,27977,28184
470,4719,7561
470,4719,17405
4719,7561,17405
470,4719,28067
470,4719,28134
470,1936,5768
470,1936,22854
470,1936,8706
1936,5768,22854
1936,5768,8706
1936,8706,22854
470,22854,26001
5768,22854,26001
8706,22854,26001
470,22684,127234
470,1180,22167
470,1180,2050
470,5036,5065
470,2050,5036
470,811,2050
470,2050,5065
1180,5036,5065
1180,2050,5036
811,1180,5065
811,1180,2050
1180,2050,5065
811,5036,5065
811,2050,5036
2050,5036,5065
811,2050,5065
470,1934,10945
470,794,866
470,866,22105
794,866,22105
470,5206,10037
470,6690,10037
470,3686,10037
470,823,28166
470,823,27150
470,8706,27150
470,27150,27977
823,8706,27150
823,27150,27977
8706,27150,27977
470,823,27874
470,27150,27874
470,8706,27874
823,27150,27874
823,8706,27874
8706,27150,27874
470,823,28194
470,823,18481
470,1529,18481
470,1959,18481
823,1529,18481
823,1959,18481
1529,1959,18481
470,2050,18481
823,2050,18481
470,823,25140
470,823,19516
470,5906,19516
823,5906,19516
470,5550,19516
823,5550,19516
470,823,26186
470,8706,26186
470,1959,26186
823,8706,26186
823,1959,26186
1959,8706,26186
470,823,8782
470,8782,22927
823,8782,22927
470,823,8277
470,823,22714
470,8277,22714
823,8277,22714
470,823,8831
470,25223,27977
823,25223,27977
5550,25223,27977
470,823,22167
470,823,25756
470,823,8866
470,8866,27977
823,8866,27977
470,823,24747
823,24747,27977
470,823,127234
470,24747,127234
823,24747,127234
470,823,8879
470,8879,27977
470,8706,8879
470,5906,8879
470,5906,27977
823,8879,27977
823,8706,8879
823,5906,8879
823,5906,27977
8706,8879,27977
5906,8879,27977
5906,8706,8879
5906,8706,27977
470,823,24256
470,823,24283
470,8706,24283
823,8706,24283
470,823,26331
470,8706,26331
470,1959,26331
823,8706,26331
823,1959,26331
1959,8706,26331
470,823,23775
470,23775,27977
823,23775,27977
470,823,26853
470,22714,127234
